Circuit QASM File Name Before Optimization,Circuit QASM File Name After Optimization,Circuit Qubit Count,Compilation Time (seconds),Two-Qubit Gate Count Before Optimization,Two-Qubit Gate Count After Optimization,Two-Qubit Gate Depth Before Optimization,Two-Qubit Gate Depth After Optimization,Gate Count Before Optimization,Gate Count After Optimization,Gate Set Before Optimization,Gate Set After Optimization,Partitioner,Optimization Algorithm,Optimization Algorithm Success Threshold,Optimization Algorithm Replace Filter,Partitioner Block Size,Multistart Value,Average Number of Gates in Each Partition Before Optimization,Average Number of Gates in Each Partition After Optimization,Average Number of Two-Qubit Gates in Each Partition Before Optimization,Average Number of Two-Qubit Gates in Each Partition After Optimization,Optimization Level,Randomly Generated Circuit,Framework
qiskit_bv_all_ones_20,qiskit_bv_all_ones_20_1e-08_ScanPartitioner3_QSearch,20,3.231333256,19,19,19,19,78,137,"HGate, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.9,12.4,1.9,1.9,,FALSE,BQSkit
qiskit_bv_all_ones_20,qiskit_bv_all_ones_20_1e-08_ScanPartitioner3_LEAP,20,2.855225563,19,19,19,19,78,137,"HGate, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.9,12.9,1.9,2,,FALSE,BQSkit
qiskit_bv_all_ones_20,qiskit_bv_all_ones_20_OptimizationLevel3,20,0.07883143425,19,19,19,19,78,127,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_bv_all_ones_21,qiskit_bv_all_ones_21_1e-08_ScanPartitioner3_QSearch,21,2.673463821,20,20,20,20,82,144,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.2,13,2,2,,FALSE,BQSkit
qiskit_bv_all_ones_21,qiskit_bv_all_ones_21_1e-08_ScanPartitioner3_LEAP,21,3.433735847,20,20,20,20,82,144,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.2,13,2,2,,FALSE,BQSkit
qiskit_bv_all_ones_21,qiskit_bv_all_ones_21_OptimizationLevel3,21,0.07192444801,20,20,20,20,82,133,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_bv_all_ones_22,qiskit_bv_all_ones_22_1e-08_ScanPartitioner3_QSearch,22,2.712024927,21,21,21,21,86,151,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.909090909,12.45454545,1.909090909,1.909090909,,FALSE,BQSkit
qiskit_bv_all_ones_22,qiskit_bv_all_ones_22_1e-08_ScanPartitioner3_LEAP,22,3.456608295,21,21,21,21,86,151,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.909090909,12.90909091,1.909090909,2,,FALSE,BQSkit
qiskit_bv_all_ones_22,qiskit_bv_all_ones_22_OptimizationLevel3,22,0.08405447006,21,21,21,21,86,139,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_bv_all_ones_23,qiskit_bv_all_ones_23_1e-08_ScanPartitioner3_QSearch,23,3.11489892,22,22,22,22,90,158,"measurement, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.181818182,13.45454545,2,2.090909091,,FALSE,BQSkit
qiskit_bv_all_ones_23,qiskit_bv_all_ones_23_1e-08_ScanPartitioner3_LEAP,23,2.489147186,22,22,22,22,90,158,"measurement, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.181818182,13.45454545,2,2.090909091,,FALSE,BQSkit
qiskit_bv_all_ones_23,qiskit_bv_all_ones_23_OptimizationLevel3,23,0.07445955276,22,22,22,22,90,145,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_bv_all_ones_24,qiskit_bv_all_ones_24_1e-08_ScanPartitioner3_QSearch,24,2.959957838,23,23,23,23,94,165,"measurement, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.916666667,12.5,1.916666667,1.916666667,,FALSE,BQSkit
qiskit_bv_all_ones_24,qiskit_bv_all_ones_24_1e-08_ScanPartitioner3_LEAP,24,2.768311262,23,23,23,23,94,165,"measurement, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.916666667,12.5,1.916666667,1.916666667,,FALSE,BQSkit
qiskit_bv_all_ones_24,qiskit_bv_all_ones_24_OptimizationLevel3,24,0.1430113316,23,23,23,23,94,151,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_bv_all_ones_25,qiskit_bv_all_ones_25_1e-08_ScanPartitioner3_QSearch,25,2.594884157,24,24,24,24,98,172,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.166666667,13,2,2,,FALSE,BQSkit
qiskit_bv_all_ones_25,qiskit_bv_all_ones_25_1e-08_ScanPartitioner3_LEAP,25,3.28381443,24,24,24,24,98,172,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.166666667,13,2,2,,FALSE,BQSkit
qiskit_bv_all_ones_25,qiskit_bv_all_ones_25_OptimizationLevel3,25,0.08176612854,24,24,24,24,98,157,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_bv_all_ones_26,qiskit_bv_all_ones_26_1e-08_ScanPartitioner3_QSearch,26,3.362860203,25,25,25,25,102,179,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.923076923,12.92307692,1.923076923,2,,FALSE,BQSkit
qiskit_bv_all_ones_26,qiskit_bv_all_ones_26_1e-08_ScanPartitioner3_LEAP,26,2.588519335,25,25,25,25,102,179,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.923076923,12.92307692,1.923076923,2,,FALSE,BQSkit
qiskit_bv_all_ones_26,qiskit_bv_all_ones_26_OptimizationLevel3,26,0.0857861042,25,25,25,25,102,163,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_bv_all_ones_27,qiskit_bv_all_ones_27_1e-08_ScanPartitioner3_QSearch,27,3.30919528,26,26,26,26,106,186,"HGate, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.153846154,13,2,2,,FALSE,BQSkit
qiskit_bv_all_ones_27,qiskit_bv_all_ones_27_1e-08_ScanPartitioner3_LEAP,27,2.649168968,26,26,26,26,106,186,"HGate, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.153846154,13,2,2,,FALSE,BQSkit
qiskit_bv_all_ones_27,qiskit_bv_all_ones_27_OptimizationLevel3,27,0.09811854362,26,26,26,26,106,169,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_bv_all_ones_28,qiskit_bv_all_ones_28_1e-08_ScanPartitioner3_QSearch,28,2.539725304,27,27,27,27,110,193,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.928571429,12.57142857,1.928571429,1.928571429,,FALSE,BQSkit
qiskit_bv_all_ones_28,qiskit_bv_all_ones_28_1e-08_ScanPartitioner3_LEAP,28,2.961700678,27,27,27,27,110,193,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.928571429,12.57142857,1.928571429,1.928571429,,FALSE,BQSkit
qiskit_bv_all_ones_28,qiskit_bv_all_ones_28_OptimizationLevel3,28,0.09012341499,27,27,27,27,110,175,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_bv_all_ones_29,qiskit_bv_all_ones_29_1e-08_ScanPartitioner3_QSearch,29,2.486927748,28,28,28,28,114,200,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.142857143,13.35714286,2,2.071428571,,FALSE,BQSkit
qiskit_bv_all_ones_29,qiskit_bv_all_ones_29_1e-08_ScanPartitioner3_LEAP,29,3.020322323,28,28,28,28,114,200,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.142857143,13,2,2,,FALSE,BQSkit
qiskit_bv_all_ones_29,qiskit_bv_all_ones_29_OptimizationLevel3,29,-0.3283412457,28,28,28,28,114,181,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_bv_all_ones_30,qiskit_bv_all_ones_30_1e-08_ScanPartitioner3_QSearch,30,2.871102095,29,29,29,29,118,207,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.933333333,12.6,1.933333333,1.933333333,,FALSE,BQSkit
qiskit_bv_all_ones_30,qiskit_bv_all_ones_30_1e-08_ScanPartitioner3_LEAP,30,2.841251135,29,29,29,29,118,207,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.933333333,12.6,1.933333333,1.933333333,,FALSE,BQSkit
qiskit_bv_all_ones_30,qiskit_bv_all_ones_30_OptimizationLevel3,30,0.1000936031,29,29,29,29,118,187,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_bv_all_ones_31,qiskit_bv_all_ones_31_1e-08_ScanPartitioner3_QSearch,31,3.106959105,30,30,30,30,122,214,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.133333333,13,2,2,,FALSE,BQSkit
qiskit_bv_all_ones_31,qiskit_bv_all_ones_31_1e-08_ScanPartitioner3_LEAP,31,2.569681883,30,30,30,30,122,214,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.133333333,13.33333333,2,2.066666667,,FALSE,BQSkit
qiskit_bv_all_ones_31,qiskit_bv_all_ones_31_OptimizationLevel3,31,0.1012680531,30,30,30,30,122,193,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_bv_all_ones_32,qiskit_bv_all_ones_32_1e-08_ScanPartitioner3_QSearch,32,9.579179764,31,31,31,31,126,221,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.9375,12.625,1.9375,1.9375,,FALSE,BQSkit
qiskit_bv_all_ones_32,qiskit_bv_all_ones_32_1e-08_ScanPartitioner3_LEAP,32,-3.217219591,31,31,31,31,126,221,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.9375,13.25,1.9375,2.0625,,FALSE,BQSkit
qiskit_bv_all_ones_32,qiskit_bv_all_ones_32_OptimizationLevel3,32,0.1285660267,31,31,31,31,126,199,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_bv_all_ones_33,qiskit_bv_all_ones_33_1e-08_ScanPartitioner3_QSearch,33,2.775125265,32,32,32,32,130,228,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.125,13.3125,2,2.0625,,FALSE,BQSkit
qiskit_bv_all_ones_33,qiskit_bv_all_ones_33_1e-08_ScanPartitioner3_LEAP,33,3.150526285,32,32,32,32,130,228,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.125,13,2,2,,FALSE,BQSkit
qiskit_bv_all_ones_33,qiskit_bv_all_ones_33_OptimizationLevel3,33,0.1051626205,32,32,32,32,130,205,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_bv_all_ones_34,qiskit_bv_all_ones_34_1e-08_ScanPartitioner3_QSearch,34,3.410936594,33,33,33,33,134,235,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.941176471,12.64705882,1.941176471,1.941176471,,FALSE,BQSkit
qiskit_bv_all_ones_34,qiskit_bv_all_ones_34_1e-08_ScanPartitioner3_LEAP,34,2.973304033,33,33,33,33,134,235,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.941176471,12.64705882,1.941176471,1.941176471,,FALSE,BQSkit
qiskit_bv_all_ones_34,qiskit_bv_all_ones_34_OptimizationLevel3,34,0.1247813702,33,33,33,33,134,211,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
qiskit_bv_all_ones_35,qiskit_bv_all_ones_35_1e-08_ScanPartitioner3_QSearch,35,3.172455311,34,34,34,34,138,242,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.117647059,13.29411765,2,2.058823529,,FALSE,BQSkit
qiskit_bv_all_ones_35,qiskit_bv_all_ones_35_1e-08_ScanPartitioner3_LEAP,35,2.746384859,34,34,34,34,138,242,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.117647059,13,2,2,,FALSE,BQSkit
qiskit_bv_all_ones_35,qiskit_bv_all_ones_35_OptimizationLevel3,35,0.1173012257,34,34,34,34,138,217,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
